kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,kelompok_usia,penduduk_pria,penduduk_wanita
51,Prov. Bali,5107,Kab. Karang Asem,55-59,8298,8919
51,Prov. Bali,5107,Kab. Karang Asem,60-64,7414,8027
51,Prov. Bali,5107,Kab. Karang Asem,65+,16194,18194
51,Prov. Bali,5108,Kab. Buleleng,0-4,28644,26825
51,Prov. Bali,5108,Kab. Buleleng,5-6,11860,11278
51,Prov. Bali,5108,Kab. Buleleng,7-9,19018,17978
51,Prov. Bali,5108,Kab. Buleleng,10-12,18392,17343
51,Prov. Bali,5108,Kab. Buleleng,13-14,11955,10973
51,Prov. Bali,5108,Kab. Buleleng,15,5656,4930
51,Prov. Bali,5108,Kab. Buleleng,16,5405,4715
51,Prov. Bali,5108,Kab. Buleleng,17,5157,4486
51,Prov. Bali,5108,Kab. Buleleng,18,5146,4619
51,Prov. Bali,5108,Kab. Buleleng,19,4891,4484
51,Prov. Bali,5108,Kab. Buleleng,20-24,21357,21433
51,Prov. Bali,5108,Kab. Buleleng,25-29,23081,23298
51,Prov. Bali,5108,Kab. Buleleng,30-34,23847,23782
51,Prov. Bali,5108,Kab. Buleleng,35-39,24351,24157
51,Prov. Bali,5108,Kab. Buleleng,40-44,22247,23406
51,Prov. Bali,5108,Kab. Buleleng,45-49,19824,20952
51,Prov. Bali,5108,Kab. Buleleng,50-54,17209,18543
51,Prov. Bali,5108,Kab. Buleleng,55-59,13399,13359
51,Prov. Bali,5108,Kab. Buleleng,60-64,9545,11351
51,Prov. Bali,5108,Kab. Buleleng,65+,20410,24819
51,Prov. Bali,5171,Kota Denpasar,0-4,38254,35405
51,Prov. Bali,5171,Kota Denpasar,5-6,14096,13376
51,Prov. Bali,5171,Kota Denpasar,7-9,21260,19554
51,Prov. Bali,5171,Kota Denpasar,10-12,18875,17824
51,Prov. Bali,5171,Kota Denpasar,13-14,11270,10821
51,Prov. Bali,5171,Kota Denpasar,15,5519,5403
51,Prov. Bali,5171,Kota Denpasar,16,5455,5493
51,Prov. Bali,5171,Kota Denpasar,17,5643,5867
51,Prov. Bali,5171,Kota Denpasar,18,6211,6647
51,Prov. Bali,5171,Kota Denpasar,19,6991,7410
51,Prov. Bali,5171,Kota Denpasar,20-24,39392,40444
51,Prov. Bali,5171,Kota Denpasar,25-29,45017,44209
51,Prov. Bali,5171,Kota Denpasar,30-34,42877,40821
51,Prov. Bali,5171,Kota Denpasar,35-39,40630,38327
51,Prov. Bali,5171,Kota Denpasar,40-44,33756,30248
51,Prov. Bali,5171,Kota Denpasar,45-49,22797,20342
51,Prov. Bali,5171,Kota Denpasar,50-54,16081,14502
51,Prov. Bali,5171,Kota Denpasar,55-59,11755,10255
51,Prov. Bali,5171,Kota Denpasar,60-64,7128,6864
51,Prov. Bali,5171,Kota Denpasar,65+,10286,11484
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,0-4,31632,29582
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,5-6,11571,10980
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,7-9,19034,18093
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,10-12,18613,17517
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,13-14,13075,12315
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,15,6438,6244
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,16,6148,5913
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,17,6359,6064
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,18,5920,5990
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,19,5411,5820
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,20-24,24210,29245
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,25-29,26304,31055
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,30-34,23219,26431
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,35-39,22588,24339
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,40-44,18036,18953
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,45-49,14998,15195
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,50-54,12456,12819
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,55-59,8357,8412
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,60-64,7254,7771
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,65+,11905,13720
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,0-4,46705,44682
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,5-6,16418,15429
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,7-9,27348,26199
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,10-12,26799,25170
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,13-14,17143,16508
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,15,8587,8429
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,16,7619,7917
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,17,8392,8382
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,18,7844,8515
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,19,6175,7547
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,20-24,28039,39795
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,25-29,32838,44313
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,30-34,29804,37767
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,35-39,30765,36723
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,40-44,25129,29228
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,45-49,22375,25162
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,50-54,19756,21881
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,55-59,14185,14233
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,60-64,12425,13434
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,65+,18733,21816
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,0-4,61249,57982
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,5-6,22818,21497
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,7-9,37790,36296
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,10-12,36051,34445
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,13-14,21646,21448
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,15,10768,10760
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,16,10322,10335
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,17,10793,11164
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,18,10100,11258
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,19,8505,10810
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,20-24,37315,54453
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,25-29,39961,57467
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,30-34,35854,48950
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,35-39,35449,45625
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,40-44,29699,36651
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,45-49,25871,31460
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,50-54,24414,27731
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,55-59,17473,17855
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,60-64,15328,16346
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,65+,23742,27901
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,0-4,22164,21145
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,5-6,8818,8412
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,7-9,12949,12422
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,10-12,12491,11827
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,13-14,8320,7994
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,15,3972,3719
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,16,3631,3272
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,17,3840,3363
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,18,3723,3203
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,19,3405,2783
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,20-24,16692,15091
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,25-29,18934,17746
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,30-34,17913,17184
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,35-39,16264,15967
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,40-44,14184,14138
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,45-49,12277,12243
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,50-54,9916,9774
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,55-59,7321,6837
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,60-64,5725,5831
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,65+,9646,10653
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,0-4,12321,11549
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,5-6,5142,4704
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,7-9,7644,7129
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,10-12,7340,6762
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,13-14,4900,4404
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,15,2296,2150
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,16,2052,2046
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,17,2084,2061
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,18,1829,1698
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,19,1637,1453
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,20-24,8058,8246
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,25-29,8789,9243
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,30-34,7626,7912
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,35-39,7094,7178
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,40-44,5885,6161
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,45-49,4978,4827
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,50-54,4121,4136
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,55-59,2761,2610
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,60-64,2174,2266
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,65+,3846,3811
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,0-4,24436,23047
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,5-6,10379,9644
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,7-9,15881,14911
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,10-12,16077,15081
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,13-14,10233,9853
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,15,5256,4825
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,16,4705,4495
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,17,4600,4222
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,18,4045,3505
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,19,3541,3079
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,20-24,16065,16749
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,25-29,16950,18450
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,30-34,15159,16653
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,35-39,14792,15282
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,40-44,12273,13448
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,45-49,10683,11298
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,50-54,9715,10569
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,55-59,7135,7188
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,60-64,5641,5595
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,65+,11193,12575
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,0-4,7106,6764
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,5-6,2692,2501
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,7-9,3787,3522
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,10-12,3261,3004
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,13-14,2061,1919
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,15,869,840
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,16,793,774
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,17,907,860
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,18,863,824
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,19,835,782
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,20-24,4739,4321
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,25-29,5427,5483
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,30-34,5582,5564
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,35-39,4971,4783
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,40-44,3991,3768
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,45-49,2935,2873
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,50-54,2273,2335
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,55-59,1625,1605
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,60-64,1297,1425
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,65+,2260,2730
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,0-4,10724,10336
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,5-6,4241,3959
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,7-9,6489,6386
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,10-12,6486,6168
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,13-14,3919,3995
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,15,1872,1835
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,16,1845,1694
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,17,1953,1871
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,18,1823,1785
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,19,1705,1803
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,20-24,8099,9431
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,25-29,8982,10135
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,30-34,7669,8383
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,35-39,7471,8044
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,40-44,6418,6662
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,45-49,5191,5185
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,50-54,4315,4254
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,55-59,2764,2527
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,60-64,2492,2519
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,65+,4209,4433
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,0-4,19555,18262
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,5-6,7255,6982
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,7-9,11322,10696
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,10-12,11153,10423
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,13-14,7391,7057
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,15,3754,3645
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,16,3625,3523
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,17,3812,3779
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,18,4346,4693
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,19,5174,6007
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,20-24,25223,25692
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,25-29,18347,19445
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,30-34,15872,17249
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,35-39,14509,15258
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,40-44,12577,13129
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,45-49,10195,10301
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,50-54,8323,8293
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,55-59,5994,5685
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,60-64,4360,4765
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,65+,6545,8627
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,0-4,7354,6836
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,5-6,2970,2711
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,7-9,4129,4096
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,10-12,4180,3950
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,13-14,2896,2862
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,15,1559,1551
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,16,1645,1627
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,17,1537,1452
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,18,1301,1497
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,19,1349,1748
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,20-24,7283,8547
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,25-29,6425,6685
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,30-34,5562,5825
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,35-39,4959,4931
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,40-44,4141,4571
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,45-49,3459,3583
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,50-54,2900,2972
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,55-59,2005,2044
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,60-64,1440,1658
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,65+,2915,3424
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,0-4,8315,7816
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,5-6,3293,3131
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,7-9,4745,4331
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,10-12,4493,4079
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,13-14,2690,2583
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,15,1259,1219
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,16,1213,1186
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,17,1212,1123
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,18,976,877
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,19,904,703
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,20-24,4340,3621
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,25-29,4332,4071
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,30-34,3981,3778
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,35-39,3545,3343
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,40-44,2990,2791
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,45-49,2526,2256
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,50-54,1977,1912
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,55-59,1357,1318
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,60-64,1162,1159
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,65+,2187,2199
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,0-4,16191,15081
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,5-6,6077,5795
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,7-9,8331,7735
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,10-12,8109,7290
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,13-14,5158,4830
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,15,2461,2214
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,16,2345,2200
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,17,2449,2372
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,18,2232,2011
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,19,2075,1830
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,20-24,9285,8639
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,25-29,8833,8808
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,30-34,7984,7925
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,35-39,7473,6861
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,40-44,6403,5803
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,45-49,5604,5064
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,50-54,4822,4316
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,55-59,3836,3312
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,60-64,2664,2629
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,65+,5349,5336
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,0-4,19814,18757
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,5-6,8458,8019
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,7-9,12134,11350
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,10-12,10826,10069
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,13-14,6712,6201
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,15,3297,2939
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,16,3102,2749
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,17,3019,2635
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,18,2798,2551
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,19,2742,2381
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,20-24,12388,11159
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,25-29,11142,11722
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,30-34,9995,10597
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,35-39,9382,9540
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,40-44,8649,8447
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,45-49,8218,7805
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,50-54,6999,6187
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,55-59,4948,4288
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,60-64,3580,3400
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,65+,7867,7682
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,0-4,29242,28498
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,5-6,12517,11981
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,7-9,16206,15785
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,10-12,15589,14828
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,13-14,8689,8387
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,15,4320,4089
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,16,3921,3782
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,17,3795,3896
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,18,3278,3331
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,19,3092,3042
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,20-24,12491,14664
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,25-29,13673,16647
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,30-34,13550,15499
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,35-39,13288,14244
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,40-44,12405,13123
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,45-49,11819,11964
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,50-54,10077,9558
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,55-59,7725,6923
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,60-64,5911,6206
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,65+,11401,10594
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,0-4,14638,13944
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,5-6,6770,6438
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,7-9,9183,8659
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,10-12,8197,7724
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,13-14,4702,4510
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,15,2217,2264
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,16,2257,2205
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,17,2270,2163
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,18,1918,1919
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,19,1784,1631
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,20-24,7068,8211
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,25-29,7599,9056
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,30-34,7094,8198
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,35-39,6799,7594
